symbol,interval,ts,open,high,low,close,volume,created_at,updated_at
BTC-USD,1h,2025-11-21 02:00:00.000000 +00:00,86942.0800000000,86967.5900000000,85266.0300000000,85346.8000000000,1138.0483006700,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 03:00:00.000000 +00:00,85337.2900000000,86029.9700000000,85320.4400000000,85718.0200000000,877.2485666600,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 04:00:00.000000 +00:00,85718.0200000000,86016.3500000000,85292.3000000000,85944.8300000000,603.0197806000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 05:00:00.000000 +00:00,85944.8200000000,86250.0000000000,85718.0900000000,86084.8600000000,457.1762053600,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 06:00:00.000000 +00:00,86084.8500000000,86151.0000000000,85424.5300000000,85465.9800000000,574.5530050400,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 07:00:00.000000 +00:00,85465.9900000000,85652.0500000000,81385.9700000000,83914.2500000000,2504.4925314100,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 08:00:00.000000 +00:00,83914.2500000000,84589.3000000000,83478.0300000000,83532.0000000000,1027.6949622300,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 09:00:00.000000 +00:00,83528.4900000000,83877.3100000000,82003.3200000000,82104.0200000000,1306.0039277000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 10:00:00.000000 +00:00,82093.9300000000,82808.3500000000,81548.3200000000,82592.0400000000,1725.4537377800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 11:00:00.000000 +00:00,82592.0400000000,83245.7400000000,82089.0000000000,82204.5300000000,866.1862569700,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 12:00:00.000000 +00:00,82204.0000000000,83500.0000000000,80524.6500000000,83176.0100000000,2576.5793216000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 13:00:00.000000 +00:00,83179.8300000000,84340.0000000000,83004.8800000000,84005.7100000000,1522.7598106600,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 14:00:00.000000 +00:00,84016.0100000000,85449.9900000000,83451.5400000000,84756.3000000000,1965.1188866700,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 15:00:00.000000 +00:00,84759.6100000000,85015.9900000000,82650.8500000000,82846.0000000000,2594.7884225600,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 16:00:00.000000 +00:00,82842.0000000000,84836.0900000000,82233.9900000000,84825.2400000000,2386.4479785300,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 17:00:00.000000 +00:00,84826.0000000000,85490.5700000000,84491.1400000000,84806.1300000000,1643.8297282500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 18:00:00.000000 +00:00,84806.1300000000,85005.0000000000,83224.0000000000,84506.0300000000,1780.1123240000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 19:00:00.000000 +00:00,84506.0300000000,84962.6500000000,84006.9500000000,84135.7000000000,1099.4136383200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 20:00:00.000000 +00:00,84135.6900000000,84600.0000000000,83373.9300000000,84487.2000000000,1318.8811571600,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 21:00:00.000000 +00:00,84492.0000000000,85357.7500000000,84290.0200000000,85121.9900000000,852.4465161500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 22:00:00.000000 +00:00,85121.9900000000,85344.9800000000,84196.0100000000,84210.0000000000,672.7006990800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-21 23:00:00.000000 +00:00,84210.0000000000,85286.9900000000,84045.9600000000,85068.8800000000,507.6149845400,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 00:00:00.000000 +00:00,85068.8500000000,85547.1100000000,84500.0000000000,84672.0000000000,673.0496470500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 01:00:00.000000 +00:00,84671.9900000000,85142.0000000000,84524.0100000000,85104.0000000000,479.7936943200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 02:00:00.000000 +00:00,85105.1100000000,85141.3400000000,84218.4100000000,84463.9900000000,573.5828302900,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 03:00:00.000000 +00:00,84463.9900000000,84538.8500000000,84141.1200000000,84379.2600000000,380.6205330800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 04:00:00.000000 +00:00,84380.0700000000,84484.5000000000,83744.4800000000,84177.6700000000,341.4372138900,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 05:00:00.000000 +00:00,84177.6700000000,84252.8800000000,83802.2700000000,84215.9600000000,257.1272568000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 06:00:00.000000 +00:00,84215.9600000000,84732.0200000000,84013.3900000000,84574.4300000000,229.7378231000,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 07:00:00.000000 +00:00,84574.4300000000,84602.2700000000,84337.8100000000,84522.2000000000,173.7372594400,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 08:00:00.000000 +00:00,84522.2000000000,84524.0100000000,83861.3000000000,83959.0200000000,224.9540594500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 09:00:00.000000 +00:00,83960.5400000000,84285.1700000000,83790.3000000000,83870.0100000000,302.6996445700,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 10:00:00.000000 +00:00,83871.2000000000,84159.4600000000,83441.9100000000,83636.5700000000,338.1024968900,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 11:00:00.000000 +00:00,83640.2300000000,84280.6500000000,83531.9300000000,84033.6200000000,258.5872120200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 12:00:00.000000 +00:00,84033.6000000000,84100.0000000000,83569.4500000000,83829.8500000000,296.8573101100,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 13:00:00.000000 +00:00,83829.4800000000,84080.0000000000,83596.6300000000,83890.0100000000,211.7770524800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 14:00:00.000000 +00:00,83890.0100000000,84699.9500000000,83882.0200000000,84436.0300000000,287.7175421200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 15:00:00.000000 +00:00,84436.0300000000,84511.6800000000,83956.9400000000,84228.1500000000,299.0957206500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 16:00:00.000000 +00:00,84228.1500000000,84850.0000000000,84159.6100000000,84644.4300000000,268.1301158400,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 17:00:00.000000 +00:00,84646.6600000000,84676.3600000000,84359.9800000000,84493.5600000000,273.0862246800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 18:00:00.000000 +00:00,84492.1700000000,84631.5600000000,84422.0000000000,84607.7900000000,190.5213137200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 19:00:00.000000 +00:00,84607.7800000000,84772.4100000000,84450.2600000000,84552.4000000000,230.4200717200,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 20:00:00.000000 +00:00,84552.4100000000,84764.1400000000,84181.9600000000,84416.6200000000,269.8844491700,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 21:00:00.000000 +00:00,84416.6200000000,84461.9900000000,84185.7600000000,84358.1500000000,236.4422304900,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 22:00:00.000000 +00:00,84358.1500000000,85208.0000000000,84217.8700000000,85012.5400000000,290.1722171800,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-22 23:00:00.000000 +00:00,85012.5300000000,85134.5700000000,84608.6700000000,84684.0000000000,242.9879320100,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-USD,1h,2025-11-23 00:00:00.000000 +00:00,84683.9900000000,85078.9300000000,84614.1100000000,85069.6600000000,221.6562534500,2025-11-23 00:13:09.533754 +00:00,2025-11-23 00:13:09.533754 +00:00
BTC-GBP,1h,2025-11-11 01:00:00.000000 +00:00,80596.1600000000,81636.5100000000,80541.6200000000,80589.7500000000,6.3908323500,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 02:00:00.000000 +00:00,80601.5800000000,81292.3600000000,80211.2700000000,80970.5300000000,3.0611827600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 03:00:00.000000 +00:00,80984.7400000000,81313.4500000000,80769.1000000000,80848.9900000000,1.4868481400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 04:00:00.000000 +00:00,80864.6800000000,80875.9800000000,80275.6100000000,80307.3600000000,2.6063741600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 05:00:00.000000 +00:00,80287.0400000000,80287.0400000000,79869.3600000000,79945.8000000000,2.1217140000,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 06:00:00.000000 +00:00,79963.0000000000,80145.5500000000,79662.2100000000,80145.5500000000,5.1871292300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 07:00:00.000000 +00:00,80152.8200000000,80240.2100000000,79772.1700000000,79810.7400000000,2.7496970600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 08:00:00.000000 +00:00,79818.4500000000,80223.1800000000,79818.4500000000,80119.9200000000,2.1883448200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 09:00:00.000000 +00:00,80133.1700000000,80343.1500000000,79918.2000000000,79947.3400000000,2.3625429600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 10:00:00.000000 +00:00,79945.8900000000,80152.3200000000,79917.0000000000,80051.2200000000,2.8710486300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 11:00:00.000000 +00:00,80073.6000000000,80273.9600000000,79973.8600000000,80105.2500000000,4.2828782900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 12:00:00.000000 +00:00,80089.6400000000,80233.8800000000,79394.4800000000,79562.1000000000,4.9284985600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 13:00:00.000000 +00:00,79571.5400000000,79630.1000000000,79085.0000000000,79252.8200000000,4.2695131400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 14:00:00.000000 +00:00,79275.8600000000,79399.0000000000,78808.5100000000,79329.7100000000,3.9221918700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 15:00:00.000000 +00:00,79321.2300000000,79321.2300000000,78369.4900000000,78528.2600000000,7.9824281200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 16:00:00.000000 +00:00,78560.6900000000,78725.4300000000,78329.6900000000,78488.8200000000,6.9589021700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 17:00:00.000000 +00:00,78491.8200000000,78686.2000000000,78079.0600000000,78419.7400000000,5.1902953300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 18:00:00.000000 +00:00,78418.2700000000,78594.5600000000,78212.6300000000,78470.8800000000,2.7298856200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 19:00:00.000000 +00:00,78450.8800000000,78549.8200000000,78085.0000000000,78322.2700000000,5.1990860200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 20:00:00.000000 +00:00,78321.5800000000,78380.9600000000,77801.3600000000,78067.2300000000,5.1108295700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 21:00:00.000000 +00:00,78146.8600000000,78303.5800000000,77843.4200000000,78014.7500000000,6.0215409000,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 22:00:00.000000 +00:00,78020.4000000000,78400.0100000000,77905.4100000000,78285.3500000000,4.6741830000,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-11 23:00:00.000000 +00:00,78261.0900000000,78457.8100000000,78147.1300000000,78319.6000000000,5.5351816500,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 00:00:00.000000 +00:00,78362.0100000000,78488.7100000000,78166.0600000000,78227.4600000000,2.1652218400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 01:00:00.000000 +00:00,78259.2900000000,78648.6600000000,78121.3300000000,78564.0900000000,1.6787237000,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 02:00:00.000000 +00:00,78601.9700000000,78672.2200000000,78318.6200000000,78437.7600000000,0.8812745400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 03:00:00.000000 +00:00,78440.0400000000,78674.7000000000,78440.0400000000,78595.6900000000,0.4954202600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 04:00:00.000000 +00:00,78592.1800000000,78715.8200000000,78425.2100000000,78628.2100000000,0.8918311800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 05:00:00.000000 +00:00,78652.0900000000,78756.4400000000,78592.5500000000,78688.5100000000,0.4264286400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 06:00:00.000000 +00:00,78694.9100000000,78909.4600000000,78637.1600000000,78642.7800000000,1.7730784800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 07:00:00.000000 +00:00,78637.7100000000,78772.1100000000,78407.5600000000,78450.9000000000,1.5626662800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 08:00:00.000000 +00:00,78459.0200000000,79427.1400000000,78459.0200000000,79390.3600000000,2.7596026700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 09:00:00.000000 +00:00,79410.1500000000,80037.3200000000,79352.2100000000,79709.1200000000,5.0934818100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 10:00:00.000000 +00:00,79726.0100000000,80106.2200000000,79726.0100000000,79924.9300000000,3.4192602300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 11:00:00.000000 +00:00,79985.3300000000,80187.4200000000,79806.2800000000,79950.7500000000,4.8755412900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 12:00:00.000000 +00:00,79955.5300000000,80252.6800000000,79862.7800000000,80050.3200000000,2.9992943100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 13:00:00.000000 +00:00,80055.6800000000,80301.6500000000,79827.9300000000,80128.0700000000,4.4413696700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 14:00:00.000000 +00:00,80100.3700000000,80210.6600000000,79175.4800000000,79377.6200000000,3.3078881700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 15:00:00.000000 +00:00,79415.0900000000,79572.2800000000,77700.0000000000,77864.5900000000,5.8725039200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 16:00:00.000000 +00:00,77834.7800000000,77878.8000000000,77200.0000000000,77236.4400000000,5.8506829100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 17:00:00.000000 +00:00,77224.2000000000,77759.1400000000,77177.4700000000,77444.4100000000,4.9236473100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 18:00:00.000000 +00:00,77465.1700000000,77576.0800000000,77143.9300000000,77284.8000000000,3.1413757200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 19:00:00.000000 +00:00,77291.7300000000,77308.5400000000,76769.9200000000,77149.4000000000,4.0826357500,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 20:00:00.000000 +00:00,77148.0700000000,77555.7400000000,77044.3900000000,77326.2500000000,2.7372747300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 21:00:00.000000 +00:00,77330.9000000000,77634.8200000000,77326.2300000000,77593.4700000000,3.3793397900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 22:00:00.000000 +00:00,77584.5700000000,77806.2700000000,77255.1300000000,77607.6700000000,3.5016343800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-12 23:00:00.000000 +00:00,77580.4300000000,77680.7500000000,77327.9900000000,77433.2500000000,3.1779799400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 00:00:00.000000 +00:00,77427.0400000000,77733.7200000000,77298.2100000000,77675.4600000000,2.3459712100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 01:00:00.000000 +00:00,77705.1000000000,78199.8500000000,77679.2400000000,77726.0500000000,3.4893527600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 02:00:00.000000 +00:00,77726.1100000000,77987.7300000000,77698.3400000000,77751.7900000000,1.0933571800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 03:00:00.000000 +00:00,77733.7200000000,78143.4900000000,76857.0600000000,77804.2100000000,2.5769137200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 04:00:00.000000 +00:00,77833.1800000000,78025.2000000000,77482.0900000000,77821.3000000000,2.7791470600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 05:00:00.000000 +00:00,77799.4200000000,78820.5200000000,77572.7300000000,78582.8400000000,2.2050372300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 06:00:00.000000 +00:00,78643.6100000000,79003.1200000000,78422.2200000000,78996.0900000000,5.0391666800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 07:00:00.000000 +00:00,79020.5800000000,79297.0300000000,78628.9300000000,78768.1600000000,4.5140806900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 08:00:00.000000 +00:00,78786.2100000000,79033.9900000000,78572.1700000000,78753.8200000000,5.5161682900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 09:00:00.000000 +00:00,78751.8300000000,78800.3600000000,77886.3300000000,78162.2400000000,8.6372697800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 10:00:00.000000 +00:00,78194.1500000000,78455.7100000000,78076.9100000000,78284.6600000000,3.7288902300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 11:00:00.000000 +00:00,78275.4200000000,78405.4000000000,78057.2000000000,78262.9900000000,2.9268044300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 12:00:00.000000 +00:00,78292.9000000000,78430.1400000000,78117.5400000000,78198.7600000000,4.2691430300,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 13:00:00.000000 +00:00,78213.9500000000,78266.8800000000,77599.2100000000,77676.9100000000,5.3958353100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 14:00:00.000000 +00:00,77694.5400000000,78484.0400000000,77187.3700000000,77939.9200000000,7.1713833800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 15:00:00.000000 +00:00,77943.1600000000,78114.6500000000,76660.2300000000,76814.1400000000,8.3487589700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 16:00:00.000000 +00:00,76811.7500000000,76893.5400000000,76105.8600000000,76135.0800000000,7.5944747900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 17:00:00.000000 +00:00,76135.8000000000,76300.6300000000,75361.6200000000,75405.9900000000,12.9487915500,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 18:00:00.000000 +00:00,75398.5300000000,75610.0600000000,74339.1100000000,74672.1400000000,21.9663167400,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 19:00:00.000000 +00:00,74676.1600000000,75165.3800000000,74499.5600000000,74795.7700000000,11.7342995000,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 20:00:00.000000 +00:00,74774.1700000000,74994.9600000000,74262.0000000000,74395.4200000000,15.5056431100,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 21:00:00.000000 +00:00,74407.6600000000,74947.6700000000,74300.0000000000,74856.8100000000,8.7424322700,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 22:00:00.000000 +00:00,74861.1900000000,75836.5900000000,74800.1100000000,75819.9500000000,7.4076320900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-13 23:00:00.000000 +00:00,75749.5200000000,76392.1400000000,75637.6100000000,75746.2700000000,12.0445853500,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-14 00:00:00.000000 +00:00,75724.6800000000,75809.7100000000,75082.5900000000,75209.9700000000,10.8597736800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-14 01:00:00.000000 +00:00,75201.7400000000,75694.4600000000,75045.0300000000,75464.0800000000,5.8487024800,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-14 02:00:00.000000 +00:00,75474.3400000000,75930.5100000000,75466.6400000000,75785.9000000000,5.0199095600,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-14 03:00:00.000000 +00:00,75735.1100000000,75771.5100000000,75089.0900000000,75392.7800000000,2.6115195900,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
BTC-GBP,1h,2025-11-14 04:00:00.000000 +00:00,75409.3600000000,75448.7600000000,73566.0700000000,74397.9400000000,10.2486745200,2025-11-23 00:13:10.087354 +00:00,2025-11-23 00:13:10.087354 +00:00
